제목,날짜,작성일,작성자,댓글
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:23:00,풍림화산,대깨문들 믿기지않겠지만 이게 현실이다 니들도 다 투기로 한탕해먹었니?? 배아파 죽겠네.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:29:00,ssangc****,@풍림화산 뭔 솔 뭔 솔 딱딱딱
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:23:00,choi bk,피바람소리에 다들 떨고 있냐? 아직 시작도 안했는데...ㅍㅎㅎㅎㅎ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:22:00,풍림화산,윤석렬이라면 위선덩어리 오다리 아시타비교 문천지 교주보단 100 아니1000배 정의로울것 같다.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:30:00,ssangc****,@풍림화산 ㅎㅎ 뭔솔 솔솔 딱딱
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:22:00,choi bk,내년 대선 벌써 피바람이 부네...달은 지고 있는데...사람에게 충성하지 마라. 알았냐? 나이 값들도 좀 하고...알았냐? ㅍㅎㅎㅎ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:19:00,메롱보이,"만우절 거짓말도 정도껏 해야지 ㅋㅋㅋ

적합도?? 밀아야 방구야 ㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:18:00,우그리,"아직도 이정권을 지지하고있는 소위 대깨문 무리들,
저들 무뇌아들의 무조건적인 추종을 바라보면서,
상식있는 국민들은 비웃음과 함께 심히 우려되는 바다.
사이비 종교에 빠져
이성을 잃은 불쌍한 인간말종이 따로 없는 것 같다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:17:00,비온후엔,어처구니 없어서 웃음도 안나오네
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:16:00,ks****,광끌이네 돈것같아
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:15:00,황태자의 꿈,"이런것도 여론조사랍시고?
검증되고 어느정도 확실성있게 한 게 여론조사지?
장모,에편네,자기편은 제외한 수사지휘를 한 작자가 무슨 대통?
비리혐의 밝혀지면 사법처리 될 종자다.
이런 여론조사라면 영부인의 품위는 시궁창된다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:08:00,빌리죠2018,"뭐 이런걸 자꾸 기사로 쓰냐.짜증나게. 구독 취소해 버린다.;;;
정치가 지들 패거리끼리 한몫 챙기는거라면, 차라리 양은이파 두목, 조양은을 대통령으로 뽑아라.
윤석력이보다.. 훨씬 선이 명확하잖아.
이도 저도 아니 동네 양아치을 자꾸 올려서 조중동은 뭘 하고싶은지 알겠는데.
웃기지 마라. 집에 있는 개가 웃겠다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:17:00,비온후엔,@빌리죠2018 진작에 구독 취소하셨어야죠
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:06:00,풍림화산,반쪽뇌 우동사리들은 뭔생각을할까? 어차피 반쪽뿐이 생각을 못하니 논개 뒤를 따르거라.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:02:00,로또,쫌 말이 되는 소리를 해라 조중동에 경도 포함이고만
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:01:00,고마저찌,"이나라를 통째로 도둑질했던 도적떼언론, 도둑떼정당 그리고 그 도둑집단에서 싸는 도둑놈 똥을 얻어 처먹은
무리들이 이나라를 또다시 망국으로 몰아가려는 의도가 드러나고 있다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:47:00,지름길,"ㅍㅎㅎ 그래 꼭 출마해라....
3일만에 현타 올거다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:40:00,스티브,윤석열 빨리 나와라.찍어줄께
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:02:00,고마저찌,@스티브 사깃꾼 장모는 어쩌고?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:48:00,지름길,@스티브 스티븅???
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:37:00,구만리,이조사를 맷돼지는 믿겠지.미련하게시리.누구꼴 나겠구나.전부 허상인것을 착각은.병신..
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:37:00,으니,"윤석열씨 지지율에 북치며 춤추면서 신문입구에 대문짝만하게 걸어놓으며 윤바라기하는 신문은 오로지 경향이로세.
조ㆍ중ㆍ동보다 비교우위를 점한 경향에 박수를ㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:20:00,하이에나,"국민 여러분! 선거철 여론조사 절대로 믿지 마십시요!
조사기관에 조작이 있을뿐입니다?"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:03:00,고마저찌,"@하이에나 당연지사~~
누가 믿겠어요? 도둑놈들의 선동을~~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:18:00,달려달려,"이런거 하나도 믿을게 못된다. 외골수가 대통령이 되면 독재된다.
다음 대통령은 다시 경제 대통령이 되야한다. 어려운 서민경제를 해결할 대통령이 나와주길~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:49:00,지름길,"@달려달려 다시 경제 대통령이라굽쇼??? 제 2의 이맹박???? @.,@"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:04:00,고마저찌,@지름길 도둑놈을 또한마리 내세우려고? 또 탄핵 또 교도소~~
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:12:00,달마,"윤석열이가 대통령 감인가?
검찰개혁 반대,선택적 수사,제식구 감싸기 끝판왕이?
40% 지지하는 사람들은 정신차리셔야 할 듯....ㅉㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:06:00,chong,미친 세상에 미친놈에게 대통령을.........
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:06:00,김연환,모녀사기단 사건의 배후는 수사를 안하는 건희? ㅌ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:59:00,마루,서민맘 건들여서 촛불로 정권잡고...듣보잡들 낙하산이나 태우고....좌우 모두 썩은이 태반이상이니..그동안 앞만고보 청소에는 게을럿다.....적임자는 윤석열...이참에 청소한번 제대로 해서 쓰레기들 치우자~~
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:51:00,지름길,"@마루 쟤는 지가 치우고 싶은것만 치워요~
절대 자기 방 청소, 마당 청소는 절대 안합니다.
일명 '선택적 청소' ㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:55:00,크로노다임,"저도 참 궁금한데... 윤석열씨~ 꼭 대권에 도전해주세요.
뭘 믿고 이리 광오한 행보를 이으시는지, 또 과연 무슨 공약으로 민생을 돌보시겠다고 하시는지 꼭 듣고 싶어요.
지금 검찰조직 챙기는 거 처럼... 아주 현실적이고 절대적인 공약을 제시하신다면야 모를까,
여하간 이유없이 까드리고 싶진 않네요.
무척 기대가 되고 재미있을 거 같네요.
다만... 권력의 뒷구멍을 햟아대던 이전모습과 크게 다를 바 없다면 그 세치 혓바닥을 뜨겁게 해드리지요."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:01:00,dubs,@크로노다임 넌 참 불쌍한 정신병자다. 4년 넘게 그렇게 당하고도 또 당하고 싶냐. 얼마나 쇠뇌를 당하면 너같이 돼냐?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:07:00,고마저찌,@dubs 너같이 공화당 강도정권부터 쇄뇌된 머리통보다 훨 나은분 아니니?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:56:00,지름길,"@dubs 반샤~~~~ !!!! ㅋㅋ
거울 좀 봐요 병자님."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:49:00,안티,"윤석열 지지율 40% 눈녹듯 사라지는 방법 알려줄게.
친문실세들 전부 검찰 조사 받고 사모펀드범죄자들이랑 선거개입범죄자들 다 감옥 보내면
윤석열 지지자 전부 사라진다. 하지만 그렇게 하긴 싫지? ㅋㅋㅋ
전부 감옥가면 문재인 주변에 남는 놈이 있어야 말이지. 본인 포함해서 말이다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:49:00,hijoker****,"털보 김어준이란 새끼의 폐해가 극에 달하는군.
민주주의 적 이 새끼는 반드시 빵에 쳐넣어야 한다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:13:00,고마저찌,"@hijoker**** 폐해?
그 뜻이나 알고 쓰는건가?
국민의 짐을 바로 폐해라고 알면 되는거고~~
왜 탄핵을 당했는지도 좀 공부해라~~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:59:00,지름길,"@hijoker**** 님 입으로 민주주의를 말하다니요~~~ 허걱입니다.
님이 민주주의 적이란 생각은 한번도 안해봤죠?
하긴, 민주주의의 뜻을 모르니 생각은 해봤겠습니까만... ㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:56:00,크로노다임,@hijoker**** 뭔 소린지...
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:49:00,hijoker****,"@크로노다임 털보가 리얼조작미터와 썸타다가 그 조작이 들통나니 이젠 이런 여론사와 손을 잡고 또 그 짓을 계속한다는 의혹이 크다는 것이다.
듣보잡 이런 여론조사 대표라는 놈 역시 털보와 보통 관계가 아닐 것이다.
솔직히 LH건과 대통령이 무슨 연관이 있다는 겐가???"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:23:00,하이에나,@크로노다임 개소리 지요!!
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:47:00,이개념,개를 상대로 여론조사하니 당연히 개를 좋아하지...ㅋㅋㅋ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:44:00,Baekdu Pig,"그동안 사람의 탈을 쓴 남쪽정부 개들이 나라를 개판 만든것에 대한 항거의 뜻으로,
대한민국 사람들이 오죽하면 윤석열을 반열 위에 올려 놨겠는가?
1년 남았다. 남쪽정부와 개들이 사라질 날. 그리고,
부디 건전하고 상식이 판치는 나라, 대한민국 다시 찾아 와주길 희망한다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:01:00,지름길,"@Baekdu Pig ID하고는 ㅉㅉㅉ
수준미달~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:23:00,하이에나,@Baekdu Pig 이놈! 간첩인가?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:43:00,계림,"자유 민주주의란 용어에 속아서 멍든 나라, 국민이 대한민국이다. 군사 독재자들이 좋아하던 용어 자유 민주주의..
또 사용하는 자 누구?....."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:42:00,hng****,그래 기왕 이렇게 된 것 검찰독재도 한번 겪어보자.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:40:00,dothemath,얘네들은 꼭 초딩이랑 5세 훈이는 빼드라.. 참 유난해
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:35:00,지구보안관,윤짜장을 대통령 만들어 대한검찰공화국 망하고 나라를 새로 세워야하나?????
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:31:00,w****,이럴 줄 알았다. 내 주위에는 온통 윤석열이다.. 국민의 힘으로 곧 들어가겠지. 이 정부와 민주당을 단죄해달라는 국민의 뜻이다. 1년 남짓 남았으면 게임끝이다. 재명이 봐라.. 이제 곧 10프로 언저리로 떨어지겠구만...ㅋㅋ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:41:00,새샘거리,@w**** 이놈은 이명박ㄹ냇절 못잊어하는 수구파군
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:52:00,w****,@새샘거리 이 자식은 정신 못차리는 좌익이군...
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:27:00,eun****,이런 여론 조작 하는거 보는것도 지겹다. 내 주변에 윤석열 좋아 하는 사람거의 없다. 보수 35% 지지율 만으로 대통령이될 가능성은 0.01%. 윤석열이 대통령 되면 검찰 공화국이 될거고 윤석열 독재가 시작되는대 좋아할 사람이 몇이나 될까
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:25:00,빨간망토,석렬이가 대통령이 되야 검찰비리가 덮이지?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:23:00,아브라함,"똥개도 복날에 값이 오르지 ~
여주까지 쫓겨난 인간을 건져주었더니, 주인을 무는 싸가지 없는 개를 누가 좋아할까?
요즘 부동산 문제 반감으로 똥개에 값을 쳐주지만,
마음이 안정되면, 똥개는 별로 값이 안나갈껄~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 18:14:00,silverg****,"@아브라함 그럼 거둬준 주인이 앞으로 역할 잘 하라고 했고, 그 주인의 세력이 잘못을 했는데 놔둬야됨? 이렇게 내로남불 니편내편 따지니까 개돼지 대깨문소리 듣는 거임 ^_^ 수준 뻔히 보인다 아마 ㅈㄴ도 많이 낮을 듯 ^_^"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:21:00,정의와 공정,"@아브라함 독재정권에서 개.돼지 취급받던 7.80 노인들과 아무것도 모르는 줌마들에게
물어본들 뻔하지...개언론들 가짜뉴스에 놀아난 등병신들도 뻔하지...
사기 개검 윤썩열을 40% 지지하는 얼라들 그렇게 사니 마음은 편해 살만 찌겠네."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:31:00,로이윌리엄,"@아브라함 석열이 같은 한낱 양아치 조폭 두목같은 넘이 지지율 1위라니..지나가던 똥개들과 염소들이 웃을 노릇이다.
그나저나 여론조사 응답률은 잘해야 5% 정도인데, 그나마도 응답하는 건 골빈 틀딱들이니 그딴 걸 여론이라고 할 수 있나?
암튼 주제파악도 못하는 머저리 석열이가 저런 거로 우쭐해서 진짜로 대선에 나설 가능성도 있는데, 대환영이다.
고생만 잔뜩 하고 참담하게 꺼꾸러지는 꼬라지를 보고 싶다.
인간의 기본이 안된 놈이 참..ㅉㅉ."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:23:00,nks0113,인간소인배 찌질이들 나겨니 재명이 둘이 합동공격해도 대인배 석열이 꽁무니도 못쫒아오는구나
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-11 18:03:00,김성진,미안하지만 인기란 바람과 같아 한곳에 오랫동안 머물러 있지 않는다는 사실을 기억해야 할 것이다.
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-10 07:37:00,김성진,"유승민씨, 당신은 되고 다른 사람들은 안된다는 말입니까? 당신의 능력 누가 인전한답니까? 입이 가벼운 사람치고 능력있는 사람 보지를 못했습니다."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 19:29:00,아래미,"무식한 윤석열이 경제나 외교, 국방에 대해서 뭘 알겠습니까?
범죄 수사나 하던 사람이 갑자기 국정 전반을 운영할 수 있나요?
지금부터 배워도, 내년이 선거인데
당 만들랴, 운동하랴, 언제 배우나?
저런 아마추어를 대통령으로 앉혀 놓으면, 국가적 재난이 된다."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 19:12:00,김미구,"군부세력과
법부세력 의 공통점은

우월적 힘만 믿고 무엇이나 단순하게 재단하는 것과
경제에 대해 무식하다는 점이다.

그래서 그들이 집권하면
독재적 발상으로 처리하고
경제는 맡겨서 되는대로 흘러가게 내 놓는다.

또 이들은
타협이라는 걸 하지 못한다.
자신의 것을 내줄 아량도 없어 교섭능력이 제로다.

국가경영은 자연 패거리 행태를 띤다.
이제 그런 타입에서 변해야 한다."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 18:07:00,i635****,"윤석열 지가 무슨 수로 경제를 살리나?
어떤 놈이 이런 생각을 하노??
어리석은 놈!"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:48:00,nev,"마누라경제, 장모경제는 알아도 국민경제는 모를걸 ?"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:37:00,nbv,"극우 보수언론들이 만들어 주는 대통령인데
과대포장 언론 발표하면 뭔 못할까?
야당의입은 법줄로 염하듯 꼭꼭 묶어놓고
민주주의 법치라면 그런줄알아야하면 되지

전두화이는 쿠테타라 욕먹고 저항받았지만
윤석열은 제식구 잘 텊어주는 기술있겄다 선거로 됐으니 법독재는 무기 독재보다 더 무섭울거다"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:10:00,열이,"대중이 영새미 노무현 맹바기 문재인이가 경제를 뭘알아서 대통령되었나.
대권자리가 열두과목을 다 잘 알고하냐"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 18:08:00,i635****,"@열이 박근혜는 멀 알아서 대통령 했노?
순실이가 했지."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:31:00,먹개비,@열이 반기문의 전철을 밟을 것 같은데? 참모도 없는데? 열두과목을 몰라도 사람을 볼줄 알아야지요?
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 15:59:00,withus,"경제? 지금 정권보다 더 못하지는 않겠지?
역사이래 최악의 부패정권이다. LH토지투기공사만 봐도 알지"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:33:00,먹개비,"@withus 명박이는 다스 자기 소유 아니라고 그렇게 발 버둥치고, 사저매입도 문제되고? 뭐가 부패정권이라는 거지? 실정을 조금 하고는 있을지 몰라도?"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 14:56:00,이상구,"대권1위?
먼 개소리냐 한심한 것들아"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 14:31:00,김순진,"기자야
사기범한테 그게 할말이냐
전 국민이 저 집안이 사기범 천지라는 걸 아는데 무슨 소리냐."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 14:05:00,Jrfd2KnN0E4FT1q,"대권후보 1위등극?
코메디하고 있나?
갱상도에 가서 조사했든가
아니면 태극기 부대 틀 딱다구리들 상대로 조사했나 보네."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 13:15:00,이종재,"경제는 대통령이 살리는것이 아니라 의지만 있으면 되는거지 전문가일 필요는없지않나 세계 어느대통령이
경제 전문가였나 어느자리든 최고의 전문가만 등용을 시키면 되는거지 정치 몇년 했다고 뭔가 아느척하며
3류 4류를 임명하면 오늘날 같은 난장판이 되느거지"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 13:50:00,Tmsthflgksakel,"@이종재 최고의 전문가를 가려내고 등용할수 있는 눈이 바로 지도자의
크나큰덕목인거시여~~오죽허면 말이있쟎여..알아야 면장을한다꼬~킁!!"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 13:06:00,뽀르르투명,"경제를 살려?
누가? 윤짜장이?
제 마누라, 쥴리 김건희와 장모 최은순 돈과
삼성이 7억원을 대준, 아크로비스타 아파트 정도는 지키겠지.
악착같이 모녀의 사기사건 수사를 방해했으니까.
조중동이 범이 내려온다고 개소리 시전해도
멧돼지는 저지른 죄과가 많아서
대선은 언감생신이고 곧 투옥될 거다.
그리고 조폭마냥 미친듯이 칼을 휘둘러온
칼잽이가 대통령이 될 수도 없지만,
텐프로 출신 영부인이 가당키나 하니?"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 12:12:00,촌뜨기,대통령이 북치고 장구치고 다하냐? 쓰레기 경향아? 경제는 전문가에게 맡겨야지? 문가가 변호사로서는 어땠는지 모르겠는데 그 설익은 법 지식으로 지금 이나라 사법 체계의 근간을 무너뜨렸잖아! 윤이 대통이 되면 오직 하나 해야 할 인은 나라의 정의와 공정을 바고 세우는 일이고 나머지 경제 외교 국방은 전문가에게 맡기면 됨. '소득주도성장'같은 소리 하네... 왜 이 밀을 지금은 들어볼 수 없지? 지들이 쪽팔리니까 쓰지를 못하는거잖아...
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:34:00,먹개비,"@촌뜨기 경제도 법률에 기본 바탕이 있다는 걸 모르나 보네? 특허, 독과점 금지, 부정경쟁방지, 쯧 공부 좀 해라?"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 11:54:00,Tommy Taewoo Lee 李泰雨,경제를 살리기는 커녕 10년은 후퇴할것
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 11:54:00,돌방랑객,"설마,
지금 죠져먹고 있는 늠들보다
더 못하기야 하것냐 ??
더 못할 확률이 zero에 가까우니,
걱정도 안한다.
그래도 혹시 모르니
내각제 갑시다."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 11:06:00,조반,"쥐뿔도 모르면서 아는체 하는것들 때문에 우리 경제 망가졌다. 전두환식으로 해야 한다. 전문가들에게 맡기라는것이다. 나는 모르니까 당신들이 책임지고 하라, 이런 상식만 지키면 된다."
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:36:00,먹개비,"@조반 사교육 금지시키고, 지 아들들 사교육시켰는데~! 정작 너도 쥐뿔 아는거 없잖아 ㅎㅎ"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 16:35:00,먹개비,"@조반 그래서, 그 동생이 많이 해 드셨지?"
"""윤석열, 경제 살릴 수 있나""… 대권지지도 1위 등극에 여야에서 ‘견제’",2021-03-09 10:54:00,2021-03-09 11:25:00,Harimau,@조반 너 두환이 아들 빡빡이지 ?
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-04-07 23:54:00,Dong Kim,"이낙연+이재명=37.5%
윤석열=37.2%
아직은 희망이 있다.
이낙연 과 이재명 둘이 합병해라."
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 21:00:00,김두일,대통령이되어 수십년관습으로 내려온 권력층의 부정부패를 청소하여 싱가포르처럼 선진국으로 만들어서면 좋겠다
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 20:31:00,호현락선,"응 그러니까 윤썩을 춘장놈의 주가조작달인 꽃뱀 마누라 줄리가 영부인 되는겨?
잔고위조사기범 장모니언이 영할매 되는겨? 옵티머스 덮은 꼼찰청장이 대통령 되는겨?"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 20:24:00,윤큰돌,"이런 엉터리 여론조사 내놓을수록 여론조사 불신 무용론이 나온다
선배검사의 애첩을 가로채서 결혼한 처가집 가족사기단의 든든한빽이되고있는 윤석열 가족사기단에 걸려든
부지기수의 백성들이 송사에휘말려 패가망신하고 기초생활 수급자로 전락혀여 이를갈고 사생결단 복수를 다짐하고있다 더이상 잃을것도없는 70대피해자들은 이판사판 목숨걸고 덤비고있다 일당백의 위력은? 사기충천일때 목숨걸고 덤빌때 그리고 미쳤을때 나온다"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 15:31:00,chong,"짜장이 대통령하면 나도 도전한다
개도 소도 대통령 하겠단다 그래서 짜장이 상관한데 들이밀고
패악질을 했구나 아무리 그래도 니넘은 아니야"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 14:38:00,sky2018,윤짜장. 처 .장모.
